ts_ms,collection,dataset,story_id,question_id,question_hash,question,true_answer,predicted_answer,requested_variant,routed_variant,routed_by,retrieval_k,local_retrieval_ms,grpc_elapsed_ms,router_retrieval_ms,inference_ms,end_to_end_ms,prompt_chars,context_chars,answer_chars,exact_match,answer_cosine_sim,type,level
1765934678564,narrativeqa,narrativeqa,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90,01f5ab49ace7ff6c2bca8c2e537076ae1f1b5c90::q299,9e9d5b5003d1,Why did Emily and her father share a close bond?,They both appreciated nature.The both loved nature.,due to their shared appreciation for nature.,auto,llama3,ml,8,686.255693435669,350.4176139831543,0.005632027750834823,337.52274501603097,337.5356580072548,48,6985,44,0,0.626514732837677,,
1765934679022,hotpotqa,hotpotqa,,5a90bd6555429933b8a205cf,617c512f337d,What is the nationality of the singer-songwriter who wrote the poetry collection Early Work ?,American,unknown,auto,qwen2_5,ml,8,65.38200378417969,379.76884841918945,0.005741982022300363,350.3624419972766,350.3803719941061,93,7208,7,0,0.2594456672668457,bridge,medium
1765934679954,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q68,e0b45dcbb85a,What was the title of the story?,Shadows in the Moonlightshadows in the moonlight,unknown,auto,llama3,ml,8,542.6673889160156,376.554012298584,0.006366986781358719,362.67569701885805,362.6894509943668,32,9202,7,0,0.13826285302639008,,
1765934680190,pubmedqa,pubmedqa,,19070700::q138,961def8866c4,Can we use pulsed fluoroscopy to decrease the radiation dose during video fluoroscopic feeding studies in children?,Decreasing the fluoroscopic pulse rate cannot be used as a method of decreasing radiation dose during performance of video fluoroscopic studies because it will potentially result in non-detection of episodes of supraglottic penetration of liquid barium.,Unknown (The context does not provide information about decreasing radiation dose with pulsed fluoroscopy.),auto,mistral,ml,8,18.213510513305664,163.6056900024414,0.0052470131777226925,149.82235501520336,149.83486602432095,115,653,107,0,0.6909467577934265,,
1765934680646,hotpotqa,hotpotqa,,5a8b63755542997f31a41cfe,0848e37d1eec,"750 7th Avenue and 101 Park Avenue, are located in which city?",New York City,New York City,auto,qwen2_5,ml,8,65.60158729553223,376.28722190856934,0.006276008207350969,361.6001180198509,361.635679990286,62,7422,13,1,1.0,comparison,easy
1765934681445,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q75,264b195cc67e,What was happening back at the ruins?,a horrific slaughterConan is held captive by drunk pirates,unknown,auto,llama3,ml,8,481.5666675567627,254.82606887817383,0.004541012458503246,243.65880398545414,243.66896899300627,37,4155,7,0,0.13339166343212128,,
1765934681949,hotpotqa,hotpotqa,,5ae42a195542995ad6573d0e,037b0561bd4d,"Die Meistersinger von Nürnberg and Iphigénie en Aulide, are which type of music drama?",opera,opera,auto,qwen2_5,ml,8,67.06476211547852,387.4483108520508,0.005654001142829657,373.77041997388005,373.7881249981001,86,7420,5,1,1.0,comparison,easy
1765934682857,narrativeqa,narrativeqa,00ee9e01a0e581e0d8cbf7e865a895147c480c5e,00ee9e01a0e581e0d8cbf7e865a895147c480c5e::q126,5d4b04b48225,What did Verona do to avenge his brother's murder?,He sends his men to get Eve.He goes after Eve,unknown,auto,llama3,ml,8,563.5221004486084,299.1611957550049,0.0044749758671969175,287.80861099949107,287.8184169821907,50,3729,7,0,0.15517838299274445,,
1765934683280,hotpotqa,hotpotqa,,5a8d209555429941ae14df84,847ecb0cb26e,"Who is the former professional tennis player from Italy, Chris Evert or Mara Santangelo?",Mara Santangelo,Mara Santangelo,auto,llama3,ml,8,62.708139419555664,295.7875728607178,0.004412984708324075,282.9255039978307,282.9377669841051,88,5260,15,1,1.0000001192092896,comparison,medium
1765934684083,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q269,6b39bb46397f,What information does Ammar eventually concede to Maya and Dan?,That Abu Ahmed is Bin Laden's courierthat abu ahmed is a personal courier for bin laden,unknown,auto,llama3,ml,8,496.34814262390137,293.1475639343262,0.0047349894884973764,278.08525602449663,278.09582799091004,63,4240,7,0,0.1846695989370346,,
1765934684605,hotpotqa,hotpotqa,,5add3b665542997545bbbcd2,52d14a574c38,The Boren-McCurdy proposals were partially brought about by which Oklahoma politician in 1992?,David Lyle Boren,David Boren,auto,qwen2_5,ml,8,63.782453536987305,353.44624519348145,0.005716981831938028,340.6639540044125,340.6801800010726,94,7213,11,0,0.8644509315490723,bridge,medium
1765934684705,pubmedqa,pubmedqa,,19285235::q502,8d05cee64719,The hybrid of basic science and clinical training for the urologic oncologist: Necessity or waste?,"Urology physician scientists have played a major role in advancement of urologic oncology. Major reform is necessary, if we wish to continue to successfully train urologic oncology physician scientists.",Necessity,auto,mistral,ml,8,12.639999389648438,74.91445541381836,0.004114990588277578,63.71513698832132,63.726863998454064,98,429,9,0,0.01727999560534954,,
1765934685218,hotpotqa,hotpotqa,,5ac068d25542996f0d89cba2,116d76f98536,"Gülhane Park and Zografeion Lyceum, are located in which country?",Turkey,Turkey,auto,qwen2_5,ml,8,62.42036819458008,301.6173839569092,0.005371985025703907,291.86568202567287,291.8838349869475,65,5338,6,1,1.0,comparison,easy
1765934686099,narrativeqa,narrativeqa,01aa10d75658840a478ede17631dba875651c370,01aa10d75658840a478ede17631dba875651c370::q239,d0c0ec1e89d6,Which widespread belief is seen as causing the most harm?,The belief that humans are inherenty hostile and aggressive.Humans are intrinsically hostile and aggressive.,unknown,auto,llama3,ml,8,458.04524421691895,357.4328422546387,0.006574002327397466,346.2850320211146,346.29907898488455,57,10945,7,0,0.14709290862083435,,
1765934687103,narrativeqa,narrativeqa,00936497f5884881f1df23f4834f6739552cee8b,00936497f5884881f1df23f4834f6739552cee8b::q57,2cbfd6fa9b0b,Who did they rescue from a native tribe?,A missionary manA missionary,unknown,auto,llama3,ml,8,523.6401557922363,375.8392333984375,0.006341986590996385,361.9612210022751,361.9735989777837,40,9089,7,0,0.17592988908290863,,
1765934687647,hotpotqa,hotpotqa,,5a7d231555429909bec76986,97f639c63191,La Barredora was a gang that declared war on the leader of the cartel based where?,Sinaloa,unknown,auto,qwen2_5,ml,8,69.89026069641113,367.1858310699463,0.005798996426165104,353.4909909940325,353.50901100900955,82,7946,7,0,0.29146090149879456,bridge,medium
1765934687967,hotpotqa,hotpotqa,,5ab7409f55429928e1fe3843,d77f190df3b9,"The producer of The Wreckage of Stars also produced albums for Texas in July, Everclear, and what other American metalcore band from Lancaster, Pennsylvania?",August Burns Red,August Burns Red,auto,mistral,ml,8,66.84088706970215,230.62610626220703,0.004963978426530957,215.7983899815008,215.8158140082378,157,5132,16,1,1.0,bridge,medium
1765934688428,hotpotqa,hotpotqa,,5a84918e5542990548d0b2cf,f45e263ebdd5,"What book contains a poem which, along with ""Beowulf"" and the ""Anglo-Saxon Chronicle"", preserves a legendary list of the kings of the Angles?",Exeter Book,unknown,auto,qwen2_5,ml,8,64.68892097473145,383.91685485839844,0.0061019964050501585,373.51111898897216,373.53145200177096,141,7941,7,0,0.1520710587501526,bridge,medium
1765934689314,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q94,92bbb36f3037,What does Olivia escape away from when going to the ruins?,Dark Figurecaptivity,unknown,auto,llama3,ml,8,501.7969608306885,369.6269989013672,0.006211019353941083,356.1448269756511,356.158326001605,58,9515,7,0,0.1667366474866867,,
1765934690250,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q200,b8a7fb7ce9d7,At what school did Jim Morrison study?,UCLAFilm,unknown,auto,llama3,ml,8,526.5679359436035,396.6329097747803,0.00633997842669487,384.008901019115,384.02264699107036,38,9121,7,0,0.1725703924894333,,
1765934691176,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q65,55e1eacb6da3,Who else is on the the ship as Conan and Olivia depart the deserted island?,pirates from the shipA giant man ape was aboard the ship.,unknown,auto,llama3,ml,8,497.38144874572754,372.32184410095215,0.0071899848990142345,360.7089720026124,360.72426300961524,75,9432,7,0,0.11451945453882217,,
1765934691569,hotpotqa,hotpotqa,,5a77bd595542995d83181291,abc530948a2f,"Between two tennis players Kim Clijsters and Mary Pierce, who is older?",Mary Pierce,Mary Pierce,auto,qwen2_5,ml,8,64.27764892578125,317.3222541809082,0.005524983862414956,307.1483430103399,307.16319897328503,71,5808,11,1,1.0000001192092896,comparison,medium
1765934692522,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q182,9e7743a8dac9,What is the name of Shinzon's flagship?,The Scimitar.the Scimitar,unknown,auto,llama3,ml,8,504.0779113769531,311.1860752105713,0.005823996616527438,298.1983339996077,298.21075199288316,39,5921,7,0,0.17803139984607697,,
1765934693528,narrativeqa,narrativeqa,00ee9e01a0e581e0d8cbf7e865a895147c480c5e,00ee9e01a0e581e0d8cbf7e865a895147c480c5e::q109,bea53ce59c5f,Who does Carlito contract Chelios to kill?,mafia boss Don KimDon Kim,unknown,auto,llama3,ml,8,519.7834968566895,403.84387969970703,0.007051014108583331,390.7512009900529,390.7656570081599,42,9441,7,0,0.173867329955101,,
1765934694477,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q173,db0be14f1d3f,Whose primary weapons were destroyed?,"Scimitar's.Shinzon's ship, The Scimitar's primary weapons are destroyed.",The scimitar's primary weapons were destroyed.,auto,llama3,ml,8,503.79347801208496,431.2405586242676,0.007117021596059203,417.7339790039696,417.74817800614983,37,10321,46,0,0.845551073551178,,
1765934694599,pubmedqa,pubmedqa,,19288249::q513,6d15566e19ff,Rectocele and intussusception: is there any coherence in symptoms or additional pelvic floor disorders?,Patients with a symptomatic rectocele frequently have other pelvic floor disorders that significantly influence the pattern of symptoms. Knowledge of all the afflictions is essential for determining the optimal treatment for each individual patient.,Yes,auto,mistral,ml,8,16.705989837646484,92.00191497802734,0.0036529963836073875,78.37429901701398,78.38510099099949,103,1396,3,0,0.019699430093169212,,
1765934694758,pubmedqa,pubmedqa,,14501689::q10,8f21f58acb74,Is an empty left hemiscrotum and hypertrophied right descended testis predictive of perinatal torsion?,The combination of a nonpalpable left testis and an enlarged right testis is highly predictive of perinatal testicular torsion. When both criteria were met 20 of 22 (91%) consecutive patients had histological or laparoscopically confirmed perinatal torsion and 1 had only clinical features. This finding supports the concept of scrotal exploration as the initial procedure in the child who has an empty left hemiscrotum and hypertrophied descended right testis. Laparoscopy should be reserved for boys in whom a distinct remnant is not found on scrotal exploration.,unknown (based on provided context),auto,mistral,ml,8,16.042709350585938,125.23341178894043,0.0028059876058250666,111.24304699478671,111.2509029917419,102,1729,35,0,0.11249563843011856,,
1765934695697,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q151,cfbac436c8ca,What nickname does Crash give Ebby?,MeatMeat,unknown,auto,llama3,ml,8,514.594554901123,359.27700996398926,0.005940004484727979,347.2777590213809,347.29137099930085,35,6993,7,0,0.23585809767246246,,
1765934695912,pubmedqa,pubmedqa,,8332153::q275,e0f949ed05bb,Preventive care for women. Does the sex of the physician matter?,"Women are more likely to undergo screening with Pap smears and mammograms if they see female rather than male physicians, particularly if the physician is an internist or family practitioner.",Yes,auto,qwen2_5,ml,8,17.03333854675293,184.50498580932617,0.004191999323666096,173.7567970121745,173.76753001008183,64,2230,3,0,-0.012334601953625679,,
1765934696861,narrativeqa,narrativeqa,00936497f5884881f1df23f4834f6739552cee8b,00936497f5884881f1df23f4834f6739552cee8b::q51,b31c7d7f9ca2,Why did Joe jumped out of the balloon?,Because it was attacked by condorsIt was being attacked by condors,unknown,auto,llama3,ml,8,543.6573028564453,392.7469253540039,0.006477988790720701,379.7954370093066,379.80797700583935,38,10129,7,0,0.13777074217796326,,
1765934697855,narrativeqa,narrativeqa,00ee9e01a0e581e0d8cbf7e865a895147c480c5e,00ee9e01a0e581e0d8cbf7e865a895147c480c5e::q129,11cb6eaaec1d,Who is Chelios contracted to kill?,Don KimDon Kim.,Don Kim (keone young),auto,llama3,ml,8,515.2552127838135,422.2097396850586,0.007138005457818508,410.9405839990359,410.9549370186869,34,9417,21,0,0.815633237361908,,
1765934698024,pubmedqa,pubmedqa,,19084432::q178,ff9e319b9ddb,Does postembolization fever after chemoembolization have prognostic significance for survival in patients with unresectable hepatocellular carcinoma?,PEF after chemoembolization in patients with HCC was strongly correlated with large tumor size and was a significant independent predictor of overall survival.,Yes,auto,mistral,ml,8,17.713546752929688,105.09014129638672,0.0038669968489557505,95.49234801670536,95.50337502150796,149,1503,3,0,-0.07669909298419952,,
1765934698177,pubmedqa,pubmedqa,,9316516::q342,29b2db046aa5,Can characteristics of a health care system mitigate ethnic bias in access to cardiovascular procedures?,There is a limited relation between ethnicity and the use of invasive cardiac procedures in the MHSS. These data raise the promise that characteristics of a health care system can mitigate ethnic bias in medicine.,Yes,auto,mistral,ml,8,16.371965408325195,122.59912490844727,0.0040529994294047356,111.3355919951573,111.3448330143001,104,2329,3,0,-0.03913293406367302,,
1765934698623,hotpotqa,hotpotqa,,5ade025e5542997dc790711e,381524649e9b,In which American football game was Malcolm Smith named Most Valuable player?,Super Bowl XLVIII,Super Bowl XL VIII,auto,qwen2_5,ml,8,62.193870544433594,372.17068672180176,0.005600013537332416,361.60167399793863,361.6203610145021,77,7733,18,0,0.8507805466651917,bridge,easy
