ts_ms,collection,dataset,story_id,question_id,question_hash,question,true_answer,predicted_answer,requested_variant,routed_variant,routed_by,retrieval_k,local_retrieval_ms,grpc_elapsed_ms,router_retrieval_ms,inference_ms,end_to_end_ms,prompt_chars,context_chars,answer_chars,exact_match,answer_cosine_sim,type,level
1765930505654,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q104,bd0f60ed03a3,Who kills the captain of the pirate ship?,Conan kills the captain.Conan,Unknown (The context does not provide information about who killed the captain of the pirate ship.),auto,mistral,dataset,8,472.5911617279053,303.621768951416,0.005075999069958925,292.8822000103537,292.8949690249283,41,4113,99,0,0.4210640788078308,,
1765930506674,narrativeqa,narrativeqa,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6,01a4a870914fd148e2fd4e55ccbc9a3595f6bab6::q218,4ecaf199a6be,What does Jim convince his bandmates to do?,Travel to Death Valley to try psychedelic drugs.travel to Death Valley,Unknown (The context does not provide information about what Jim convinces his bandmates to do.),auto,mistral,dataset,8,490.6439781188965,467.1916961669922,0.0061820028349757195,457.8887499810662,457.90108997607604,43,9337,96,0,0.13368357717990875,,
1765930507723,narrativeqa,narrativeqa,00ee9e01a0e581e0d8cbf7e865a895147c480c5e,00ee9e01a0e581e0d8cbf7e865a895147c480c5e::q130,2ee6bdaf9e92,What does Chelios have to do after being injected with a drug?,Keep his adrenaline upkeep his adrenaline pumping,Get to an emergency room and get himself some epinephrine.,auto,mistral,dataset,8,520.3399658203125,435.8048439025879,0.006560003384947777,424.1711059876252,424.1850309772417,62,7233,58,0,0.5010720491409302,,
1765930508142,pubmedqa,pubmedqa,,18835404::q191,60aa5f4d17db,Increasing active travel to school: are we on the right track?,"The study produced a mixed result, with a high variation in travel patterns from school to school. Intervention research should address the complexity of multiple factors influencing student travel to school with a focus on changing local environments and parents' travel to work.","Yes, based on the provided context, there is an increase in the percentage of students who walked to and from school, but the effect was not evident in the student data. However, a net increase of 9.8% was observed in the intervention group compared to the control group (p=0.05) according to parent surveys.",auto,mistral,dataset,8,17.543554306030273,384.97042655944824,0.003634020686149597,375.5708520184271,375.5800610233564,62,1036,308,0,0.5181066989898682,,
1765930508434,pubmedqa,pubmedqa,,19068542::q133,322ff4b85c8a,Is CCR7 a potential target for biologic therapy in psoriasis?,"Patients with psoriasis had a skewed distribution of T lymphocytes, with an increased level of CCR7+ T lymphocytes compared to healthy controls. CD4+ CCR7+ T cells had abnormal expression, which might induce protraction and persistence of psoriasis.",Unknown (The context does not provide information to definitively answer whether CCR7 is a potential target for biologic therapy in psoriasis.),auto,mistral,dataset,8,15.598058700561523,222.44811058044434,0.003182009095326066,216.3358590041753,216.34325999184512,61,1325,143,0,0.7430244088172913,,
1765930509470,narrativeqa,narrativeqa,00ee9e01a0e581e0d8cbf7e865a895147c480c5e,00ee9e01a0e581e0d8cbf7e865a895147c480c5e::q112,7af690c8a22d,What does Carlito say when Chelios asks him for an antidote?,It doesn't exist.He says there there is no antidote.,Unknown (The context does not provide information on what Carlito says when Chelios asks him for an antidote.),auto,mistral,dataset,8,508.07762145996094,515.1824951171875,0.005566980689764023,503.89396099490114,503.9060710114427,60,9441,110,0,0.5174959301948547,,
1765930510324,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q12,d4af1fefb495,Who does Capitan Delmar suggest Ben marry in secret?,ArabellaArabella Mason,Miss Arabella Mason,auto,mistral,dataset,8,591.4416313171387,249.56822395324707,0.005264009814709425,238.34552397602238,238.35797401261516,52,4814,19,0,0.7573153972625732,,
1765930510503,pubmedqa,pubmedqa,,19070833::q139,edb043c18e9f,Fetal fibronectin testing in patients with short cervix in the midtrimester: can it identify optimal candidates for ultrasound-indicated cerclage?,"fFN did not identify optimal candidates for cerclage. However, fFN testing before an ultrasound-indicated cerclage aids in counseling patients, anticipating the outcome of pregnancies complicated by cervical shortening.",Unknown (The context does not provide a definitive answer to this question.),auto,mistral,dataset,8,17.52305030822754,147.97163009643555,0.003984983777627349,138.8538719911594,138.8647330168169,146,999,76,0,-0.015037301927804947,,
1765930511276,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q21,bd004d08662a,Who is Been Kneene?,His Captain Delmar valetvalet and private marine,unknown,auto,mistral,dataset,8,601.8428802490234,129.92024421691895,0.004949979484081268,123.0883440002799,123.09957199613564,19,1102,7,0,0.13942335546016693,,
1765930511706,hotpotqa,hotpotqa,,5ac3ad225542995ef918c1da,d8c9013a45f6,Are Gin and tonic and Paloma both cocktails based on tequila?,no,No,auto,qwen2_5,dataset,8,68.80831718444824,262.880802154541,0.0043670006562024355,254.38138900790364,254.39758598804474,61,4623,2,1,1.0,comparison,medium
1765930512072,hotpotqa,hotpotqa,,5a90c2b35542995651fb51df,426c189df4b2,"an Emmy Award winner and two-time Tony Award winner, was on the episode 15 of the third season of ""Chuck"". what is her name ?",Swoosie Kurtz,jane alexander,auto,qwen2_5,dataset,8,63.70401382446289,291.0945415496826,0.004684989107772708,280.260799016105,280.2732439886313,125,4926,14,0,0.1406886726617813,bridge,easy
1765930512926,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q60,de989b20e7ad,Who frees Conan from the pirates who knocked him unconscious?,OliviaOlivia,Olivia,auto,mistral,dataset,8,477.0243167877197,316.8210983276367,0.0058019941207021475,306.7640689841937,306.77789298351854,61,7482,6,0,0.6820212006568909,,
1765930513845,narrativeqa,narrativeqa,015c99b411cef291d31cd5543c7ae957edebe6b4,015c99b411cef291d31cd5543c7ae957edebe6b4::q187,50d96679b03a,Who will become commander of the USS Titan?,Riker.captain riker,Unknown (The context does not provide information about who will become the commander of the USS Titan.),auto,mistral,dataset,8,504.31203842163086,401.18908882141113,0.004483008524402976,392.6878579950426,392.697147995932,43,6569,104,0,0.21710027754306793,,
1765930514647,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q164,ca5b775f8974,What field position does Ebby play?,pitcherPitcher,Unknown,auto,mistral,dataset,8,496.1116313934326,200.47616958618164,0.004247005563229322,191.89069999265485,191.90179600263946,35,3465,7,0,0.21380652487277985,,
1765930514928,pubmedqa,pubmedqa,,14501647::q8,9b2853d41c25,Lower urinary tract reconstruction for duplicated renal units with ureterocele. Is excision of the ureterocele with reconstruction of the bladder base necessary?,"Lower urinary tract reconstruction for duplicated renal systems with obstruction of the upper pole can be accomplished safely with decreased morbidity through the extravesical approach without excision of the ureterocele or reconstruction of the bladder base. Moreover, in instances when there is no reflux to the lower pole moiety, upper pole only extravesical ureteroneocystostomy can be performed.",unknown (The context does not provide information to definitively answer whether excision of the ureterocele with reconstruction of the bladder base is necessary.),auto,mistral,dataset,8,17.904281616210938,244.76218223571777,0.003168999683111906,234.14400400361046,234.15177199058235,161,1479,163,0,0.665120542049408,,
1765930515134,pubmedqa,pubmedqa,,19059175::q96,d30948487808,Improving outcomes on the ABS Certifying Examination: can monthly mock orals do it?,Monthly simulated and critiqued oral examinations improved the first-time pass rate of the American Board of Surgery Certifying Examination. Additional perceived benefits of this intervention included improvements in clinical reasoning and promotion of self-study.,Yes,auto,mistral,dataset,8,16.193628311157227,84.47694778442383,0.002276006853207946,75.89794497471303,75.90405698283575,83,1355,3,0,0.020644893869757652,,
1765930515517,hotpotqa,hotpotqa,,5a8e171b554299068b959e5a,30b590caa835,"Pearl Lowe and Alison Goldfrapp, is of which nationality?",English,English,auto,qwen2_5,dataset,8,63.597917556762695,308.08401107788086,0.00499398447573185,296.42382700694725,296.43633202067576,57,5953,7,1,1.0,comparison,easy
1765930516442,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q162,dfa98a719143,Who did Annie date?,"Ebby, then later CrashNuke",Unknown (The context does not provide information on who Annie dates),auto,mistral,dataset,8,582.0775032043457,234.3122959136963,0.004403002094477415,223.65618901676498,223.6680710047949,19,2713,69,0,0.15696382522583008,,
1765930517245,narrativeqa,narrativeqa,0029bdbe75423337b551e42bb31f9a102785376f,0029bdbe75423337b551e42bb31f9a102785376f::q23,241828e4a449,Who was Percival Kneene?,Arabella and Been sonBen and Arabella's son,"Unknown (Percival Keene is mentioned in the context, but no information about who he is is provided)",auto,mistral,dataset,8,552.7980327606201,236.35149002075195,0.0041409803088754416,226.29944799700752,226.31038099643774,24,1102,100,0,0.16229784488677979,,
1765930518025,narrativeqa,narrativeqa,00950a3641e6a28b04a6fabf6334140e2deaa9fd,00950a3641e6a28b04a6fabf6334140e2deaa9fd::q67,ad2c3fd48b0b,What do the pirates nickname the island?,"""Devil Island""the Devil Island",unknown (the context does not provide a name for the island),auto,mistral,dataset,8,494.43984031677246,273.6396789550781,0.004214001819491386,261.9964030163828,262.00625600176863,40,4113,60,0,0.5443732142448425,,
1765930518133,pubmedqa,pubmedqa,,19082232::q171,7cb92ed540da,Does the use of radiofrequency ultrasonic dissector in tonsillectomy have a beneficial effect over the use of laser?,"The use of US in tonsillectomy showed a beneficial effect on intraoperative blood loss, duration of the operation, as well as, postoperative pain over the use of laser.",Yes,auto,mistral,dataset,8,16.740798950195312,78.33576202392578,0.0032030220609158278,69.27672200254165,69.28396300645545,116,1172,3,0,-0.06726706027984619,,
1765930519133,narrativeqa,narrativeqa,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b,00f9dbb0a851bc6099d5216e5fa8719b2ac3b82b::q144,af929a8fd3e6,What does Crash do when Ebby refuses the calls he's made?,He tells the batter what's comingTells the batter what pitches are coming,Unknown (The context doesn't provide information on what Crash does when Ebby refuses his calls.),auto,mistral,dataset,8,493.5033321380615,490.97466468811035,0.00627199187874794,479.50400301488116,479.5183700043708,57,9937,97,0,0.34338125586509705,,
1765930520202,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q276,dd16931a9d03,Who is identified and klilled in a nightime raid?,Bin LadenBin laden,unknown (the context does not provide information about who is identified and killed in the nighttime raid),auto,mistral,dataset,8,522.8869915008545,470.7622528076172,0.005837006028741598,459.1364630032331,459.14938699570484,49,7929,107,0,0.24131371080875397,,
1765930520557,hotpotqa,hotpotqa,,5ab3020e55429976abd1bc1a,cfcf0d65cf64,"Javier Mora, is a Mexican boxer in the Heavyweight division, he was defeated by Alexander Vladimirovich ""Sasha"" Povetkin, by a 5-round TKO, in which country?",Germany,Germany,auto,qwen2_5,dataset,8,65.49525260925293,278.70798110961914,0.004047993570566177,268.2256120024249,268.2413629954681,157,4522,7,1,1.0,bridge,easy
1765930521532,narrativeqa,narrativeqa,01dd08c2a57dca20d4925177a4b4de509fdf71fb,01dd08c2a57dca20d4925177a4b4de509fdf71fb::q278,ab7e39be3953,Where is the embassy Maya gets assigned to?,PakistanPakistan,Unknown (The context does not provide information about where the embassy is located.),auto,mistral,dataset,8,472.68104553222656,452.35419273376465,0.005859998054802418,444.25239201518707,444.26717300666496,43,8001,86,0,0.26155367493629456,,
1765930521918,hotpotqa,hotpotqa,,5a8edaa955429917b4a5bde3,5fedfb6cbf2d,Ghostbusters is a song written and recorded by Ray Parker Jr. as the theme song for a movie starring a Canadian-American actor who was an original member of the Not Ready for Prime Time Players on what show?,Saturday Night Live,"Dan Aykroyd, Saturday Night Live",auto,qwen2_5,dataset,8,63.385725021362305,309.9977970123291,0.004561996320262551,299.5207700005267,299.53550902428105,207,4192,32,0,0.6444834470748901,bridge,medium
1765930522159,pubmedqa,pubmedqa,,14508212::q34,277c35c51c54,Long-term survival following Kasai portoenterostomy: is chronic liver disease inevitable?,A sizable proportion of children with EHBA avoid significant chronic liver disease and its complications 10 years or more after conventional surgical correction and have an excellent quality of life. Their good outcome is not hampered by isolated episodes of ascending cholangitis. Whether or not the residual histologic damage will become symptomatic during their lifetime remains to be established.,Unknown (The context does not provide information on long-term survival and whether chronic liver disease is inevitable.),auto,mistral,dataset,8,14.882802963256836,210.56771278381348,0.004102999810129404,200.85838399245404,200.86947799427435,89,2096,121,0,0.40755176544189453,,
